"Date","Industry","Value"
2007-12-01,"Furniture and home furnishings",0.5669
2008-01-01,"Furniture and home furnishings",0.5629
2008-02-01,"Furniture and home furnishings",0.558
2008-03-01,"Furniture and home furnishings",0.5509
2008-04-01,"Furniture and home furnishings",0.5468
2008-05-01,"Furniture and home furnishings",0.5428
2008-06-01,"Furniture and home furnishings",0.5373
2008-07-01,"Furniture and home furnishings",0.5339
2008-08-01,"Furniture and home furnishings",0.5271
2008-09-01,"Furniture and home furnishings",0.5206
2008-10-01,"Furniture and home furnishings",0.5099
2008-11-01,"Furniture and home furnishings",0.4958
2008-12-01,"Furniture and home furnishings",0.4844
2009-01-01,"Furniture and home furnishings",0.4757
2009-02-01,"Furniture and home furnishings",0.4661
2009-03-01,"Furniture and home furnishings",0.4592
2009-04-01,"Furniture and home furnishings",0.4536
2009-05-01,"Furniture and home furnishings",0.4477
2009-06-01,"Furniture and home furnishings",0.4447
2009-07-01,"Furniture and home furnishings",0.4444
2009-08-01,"Furniture and home furnishings",0.4426
2009-09-01,"Furniture and home furnishings",0.4406
2009-10-01,"Furniture and home furnishings",0.4389
2009-11-01,"Furniture and home furnishings",0.4401
2009-12-01,"Furniture and home furnishings",0.4386
2010-01-01,"Furniture and home furnishings",0.4382
2010-02-01,"Furniture and home furnishings",0.439
2010-03-01,"Furniture and home furnishings",0.4392
2010-04-01,"Furniture and home furnishings",0.4374
2010-05-01,"Furniture and home furnishings",0.4383
2010-06-01,"Furniture and home furnishings",0.4392
2010-07-01,"Furniture and home furnishings",0.4362
2010-08-01,"Furniture and home furnishings",0.436
2010-09-01,"Furniture and home furnishings",0.4381
2010-10-01,"Furniture and home furnishings",0.4404
2010-11-01,"Furniture and home furnishings",0.4385
2010-12-01,"Furniture and home furnishings",0.4405
2011-01-01,"Furniture and home furnishings",0.4388
2011-02-01,"Furniture and home furnishings",0.4392
2011-03-01,"Furniture and home furnishings",0.4401
2011-04-01,"Furniture and home furnishings",0.4402
2011-05-01,"Furniture and home furnishings",0.439
2011-06-01,"Furniture and home furnishings",0.4387
2011-07-01,"Furniture and home furnishings",0.4396
2011-08-01,"Furniture and home furnishings",0.4381
2011-09-01,"Furniture and home furnishings",0.4392
2011-10-01,"Furniture and home furnishings",0.4408
2011-11-01,"Furniture and home furnishings",0.4398
2011-12-01,"Furniture and home furnishings",0.4387
2012-01-01,"Furniture and home furnishings",0.4394
2012-02-01,"Furniture and home furnishings",0.4378
2012-03-01,"Furniture and home furnishings",0.4389
2012-04-01,"Furniture and home furnishings",0.4373
2012-05-01,"Furniture and home furnishings",0.4388
2012-06-01,"Furniture and home furnishings",0.4378
2012-07-01,"Furniture and home furnishings",0.4369
2012-08-01,"Furniture and home furnishings",0.4378
2012-09-01,"Furniture and home furnishings",0.4375
2012-10-01,"Furniture and home furnishings",0.4385
2012-11-01,"Furniture and home furnishings",0.4408
2012-12-01,"Furniture and home furnishings",0.4425
2013-01-01,"Furniture and home furnishings",0.4427
2013-02-01,"Furniture and home furnishings",0.4438
2013-03-01,"Furniture and home furnishings",0.4432
2013-04-01,"Furniture and home furnishings",0.4461
2013-05-01,"Furniture and home furnishings",0.4464
2013-06-01,"Furniture and home furnishings",0.4451
2013-07-01,"Furniture and home furnishings",0.4455
2013-08-01,"Furniture and home furnishings",0.4399
2013-09-01,"Furniture and home furnishings",0.4421
2013-10-01,"Furniture and home furnishings",0.4453
2013-11-01,"Furniture and home furnishings",0.4477
2013-12-01,"Furniture and home furnishings",0.4529
2014-01-01,"Furniture and home furnishings",0.4506
2014-02-01,"Furniture and home furnishings",0.4511
2014-03-01,"Furniture and home furnishings",0.4509
2014-04-01,"Furniture and home furnishings",0.4519
2014-05-01,"Furniture and home furnishings",0.4516
2014-06-01,"Furniture and home furnishings",0.4519
2014-07-01,"Furniture and home furnishings",0.453
2014-08-01,"Furniture and home furnishings",0.4569
2014-09-01,"Furniture and home furnishings",0.4606
2014-10-01,"Furniture and home furnishings",0.4637
2014-11-01,"Furniture and home furnishings",0.4638
2014-12-01,"Furniture and home furnishings",0.4632
2015-01-01,"Furniture and home furnishings",0.4642
2015-02-01,"Furniture and home furnishings",0.4686
2015-03-01,"Furniture and home furnishings",0.468
2015-04-01,"Furniture and home furnishings",0.4683
2015-05-01,"Furniture and home furnishings",0.4688
2015-06-01,"Furniture and home furnishings",0.4694
2015-07-01,"Furniture and home furnishings",0.469
2015-08-01,"Furniture and home furnishings",0.4686
2015-09-01,"Furniture and home furnishings",0.4667
2015-10-01,"Furniture and home furnishings",0.4647
2015-11-01,"Furniture and home furnishings",0.4654
2015-12-01,"Furniture and home furnishings",0.4636
2016-01-01,"Furniture and home furnishings",0.4686
2016-02-01,"Furniture and home furnishings",0.471
2016-03-01,"Furniture and home furnishings",0.4721
2016-04-01,"Furniture and home furnishings",0.4717
2016-05-01,"Furniture and home furnishings",0.4734
2016-06-01,"Furniture and home furnishings",0.4758
2016-07-01,"Furniture and home furnishings",0.4763
2016-08-01,"Furniture and home furnishings",0.4788
2016-09-01,"Furniture and home furnishings",0.4771
2016-10-01,"Furniture and home furnishings",0.474
2016-11-01,"Furniture and home furnishings",0.476
2016-12-01,"Furniture and home furnishings",0.478
2017-01-01,"Furniture and home furnishings",0.4847
2017-02-01,"Furniture and home furnishings",0.4849
2017-03-01,"Furniture and home furnishings",0.4856
2017-04-01,"Furniture and home furnishings",0.4862
1990-01-01,"Electronics and appliance",0.4511
1990-02-01,"Electronics and appliance",0.4473
1990-03-01,"Electronics and appliance",0.4479
1990-04-01,"Electronics and appliance",0.4494
1990-05-01,"Electronics and appliance",0.4501
1990-06-01,"Electronics and appliance",0.4517
1990-07-01,"Electronics and appliance",0.453
1990-08-01,"Electronics and appliance",0.4521
1990-09-01,"Electronics and appliance",0.453
1990-10-01,"Electronics and appliance",0.4534
1990-11-01,"Electronics and appliance",0.4521
1990-12-01,"Electronics and appliance",0.4487
1991-01-01,"Electronics and appliance",0.4506
1991-02-01,"Electronics and appliance",0.4504
1991-03-01,"Electronics and appliance",0.4505
1991-04-01,"Electronics and appliance",0.4498
1991-05-01,"Electronics and appliance",0.4494
1991-06-01,"Electronics and appliance",0.4491
1991-07-01,"Electronics and appliance",0.449
1991-08-01,"Electronics and appliance",0.4505
1991-09-01,"Electronics and appliance",0.4503
1991-10-01,"Electronics and appliance",0.4483
1991-11-01,"Electronics and appliance",0.449
1991-12-01,"Electronics and appliance",0.4482
1992-01-01,"Electronics and appliance",0.4461
1992-02-01,"Electronics and appliance",0.4477
1992-03-01,"Electronics and appliance",0.4478
1992-04-01,"Electronics and appliance",0.4464
1992-05-01,"Electronics and appliance",0.4476
1992-06-01,"Electronics and appliance",0.4464
1992-07-01,"Electronics and appliance",0.445
1992-08-01,"Electronics and appliance",0.4438
1992-09-01,"Electronics and appliance",0.4432
1992-10-01,"Electronics and appliance",0.445
1992-11-01,"Electronics and appliance",0.4462
1992-12-01,"Electronics and appliance",0.4484
1993-01-01,"Electronics and appliance",0.4495
1993-02-01,"Electronics and appliance",0.4501
1993-03-01,"Electronics and appliance",0.451
1993-04-01,"Electronics and appliance",0.4535
1993-05-01,"Electronics and appliance",0.4545
1993-06-01,"Electronics and appliance",0.457
1993-07-01,"Electronics and appliance",0.4591
1993-08-01,"Electronics and appliance",0.4618
1993-09-01,"Electronics and appliance",0.4644
1993-10-01,"Electronics and appliance",0.4672
1993-11-01,"Electronics and appliance",0.4689
1993-12-01,"Electronics and appliance",0.4717
1994-01-01,"Electronics and appliance",0.4743
1994-02-01,"Electronics and appliance",0.4781
1994-03-01,"Electronics and appliance",0.4808
1994-04-01,"Electronics and appliance",0.4847
1994-05-01,"Electronics and appliance",0.4885
1994-06-01,"Electronics and appliance",0.4927
1994-07-01,"Electronics and appliance",0.4993
1994-08-01,"Electronics and appliance",0.5016
1994-09-01,"Electronics and appliance",0.5033
1994-10-01,"Electronics and appliance",0.5084
1994-11-01,"Electronics and appliance",0.5154
1994-12-01,"Electronics and appliance",0.5171
1995-01-01,"Electronics and appliance",0.5209
1995-02-01,"Electronics and appliance",0.5242
1995-03-01,"Electronics and appliance",0.527
1995-04-01,"Electronics and appliance",0.5307
1995-05-01,"Electronics and appliance",0.5325
1995-06-01,"Electronics and appliance",0.5346
1995-07-01,"Electronics and appliance",0.5338
1995-08-01,"Electronics and appliance",0.5388
1995-09-01,"Electronics and appliance",0.5446
1995-10-01,"Electronics and appliance",0.5432
1995-11-01,"Electronics and appliance",0.5434
1995-12-01,"Electronics and appliance",0.5434
1996-01-01,"Electronics and appliance",0.5457
1996-02-01,"Electronics and appliance",0.5474
1996-03-01,"Electronics and appliance",0.5513
1996-04-01,"Electronics and appliance",0.5517
1996-05-01,"Electronics and appliance",0.5528
1996-06-01,"Electronics and appliance",0.5537
1996-07-01,"Electronics and appliance",0.5547
1996-08-01,"Electronics and appliance",0.5561
1996-09-01,"Electronics and appliance",0.5581
1996-10-01,"Electronics and appliance",0.5603
1996-11-01,"Electronics and appliance",0.5644
1996-12-01,"Electronics and appliance",0.5709
1997-01-01,"Electronics and appliance",0.5676
1997-02-01,"Electronics and appliance",0.5687
1997-03-01,"Electronics and appliance",0.5681
1997-04-01,"Electronics and appliance",0.5697
1997-05-01,"Electronics and appliance",0.5721
1997-06-01,"Electronics and appliance",0.5742
1997-07-01,"Electronics and appliance",0.5773
1997-08-01,"Electronics and appliance",0.5786
1997-09-01,"Electronics and appliance",0.5803
1997-10-01,"Electronics and appliance",0.582
1997-11-01,"Electronics and appliance",0.582
1997-12-01,"Electronics and appliance",0.5831
1998-01-01,"Electronics and appliance",0.5841
1998-02-01,"Electronics and appliance",0.5849
1998-03-01,"Electronics and appliance",0.5861
1998-04-01,"Electronics and appliance",0.5826
1998-05-01,"Electronics and appliance",0.588
1998-06-01,"Electronics and appliance",0.5898
1998-07-01,"Electronics and appliance",0.5929
1998-08-01,"Electronics and appliance",0.5936
1998-09-01,"Electronics and appliance",0.5934
1998-10-01,"Electronics and appliance",0.5962
1998-11-01,"Electronics and appliance",0.5944
1998-12-01,"Electronics and appliance",0.5977
1999-01-01,"Electronics and appliance",0.6045
1999-02-01,"Electronics and appliance",0.6089
1999-03-01,"Electronics and appliance",0.6132
1999-04-01,"Electronics and appliance",0.6192
1999-05-01,"Electronics and appliance",0.6239
1999-06-01,"Electronics and appliance",0.6279
1999-07-01,"Electronics and appliance",0.629
1999-08-01,"Electronics and appliance",0.6309
1999-09-01,"Electronics and appliance",0.6333
1999-10-01,"Electronics and appliance",0.6327
1999-11-01,"Electronics and appliance",0.6276
1999-12-01,"Electronics and appliance",0.629
2000-01-01,"Electronics and appliance",0.6353
2000-02-01,"Electronics and appliance",0.6378
2000-03-01,"Electronics and appliance",0.6419
2000-04-01,"Electronics and appliance",0.6466
2000-05-01,"Electronics and appliance",0.6492
2000-06-01,"Electronics and appliance",0.6497
2000-07-01,"Electronics and appliance",0.652
2000-08-01,"Electronics and appliance",0.6522
2000-09-01,"Electronics and appliance",0.6522
2000-10-01,"Electronics and appliance",0.6528
2000-11-01,"Electronics and appliance",0.6489
2000-12-01,"Electronics and appliance",0.6495
2001-01-01,"Electronics and appliance",0.6515
2001-02-01,"Electronics and appliance",0.649
2001-03-01,"Electronics and appliance",0.65
2001-04-01,"Electronics and appliance",0.6369
2001-05-01,"Electronics and appliance",0.6319
2001-06-01,"Electronics and appliance",0.6295
2001-07-01,"Electronics and appliance",0.6263
2001-08-01,"Electronics and appliance",0.6286
2001-09-01,"Electronics and appliance",0.6282
2001-10-01,"Electronics and appliance",0.6235
2001-11-01,"Electronics and appliance",0.6215
2001-12-01,"Electronics and appliance",0.6148
2002-01-01,"Electronics and appliance",0.6103
2002-02-01,"Electronics and appliance",0.6071
2002-03-01,"Electronics and appliance",0.6044
2002-04-01,"Electronics and appliance",0.6004
2002-05-01,"Electronics and appliance",0.5977
2002-06-01,"Electronics and appliance",0.5966
2002-07-01,"Electronics and appliance",0.5959
2002-08-01,"Electronics and appliance",0.59
2002-09-01,"Electronics and appliance",0.5868
2002-10-01,"Electronics and appliance",0.5845
2002-11-01,"Electronics and appliance",0.5812
2002-12-01,"Electronics and appliance",0.584
2003-01-01,"Electronics and appliance",0.5882
2003-02-01,"Electronics and appliance",0.5811
2003-03-01,"Electronics and appliance",0.5764
2003-04-01,"Electronics and appliance",0.576
2003-05-01,"Electronics and appliance",0.5751
2003-06-01,"Electronics and appliance",0.5727
2003-07-01,"Electronics and appliance",0.5706
2003-08-01,"Electronics and appliance",0.5695
2003-09-01,"Electronics and appliance",0.5679
2003-10-01,"Electronics and appliance",0.5679
2003-11-01,"Electronics and appliance",0.5715
2003-12-01,"Electronics and appliance",0.5699
2004-01-01,"Electronics and appliance",0.5699
2004-02-01,"Electronics and appliance",0.5684
2004-03-01,"Electronics and appliance",0.57
2004-04-01,"Electronics and appliance",0.5738
2004-05-01,"Electronics and appliance",0.5713
2004-06-01,"Electronics and appliance",0.5711
2004-07-01,"Electronics and appliance",0.5697
2004-08-01,"Electronics and appliance",0.5664
2004-09-01,"Electronics and appliance",0.5675
2004-10-01,"Electronics and appliance",0.576
2004-11-01,"Electronics and appliance",0.5747
2004-12-01,"Electronics and appliance",0.5726
2005-01-01,"Electronics and appliance",0.5738
2005-02-01,"Electronics and appliance",0.5729
2005-03-01,"Electronics and appliance",0.5771
2005-04-01,"Electronics and appliance",0.578
2005-05-01,"Electronics and appliance",0.5821
2005-06-01,"Electronics and appliance",0.5838
2005-07-01,"Electronics and appliance",0.5862
2005-08-01,"Electronics and appliance",0.59
2005-09-01,"Electronics and appliance",0.5919
2005-10-01,"Electronics and appliance",0.5922
2005-11-01,"Electronics and appliance",0.5916
2005-12-01,"Electronics and appliance",0.5941
2006-01-01,"Electronics and appliance",0.5892
2006-02-01,"Electronics and appliance",0.5921
2006-03-01,"Electronics and appliance",0.5896
2006-04-01,"Electronics and appliance",0.5851
2006-05-01,"Electronics and appliance",0.5846
2006-06-01,"Electronics and appliance",0.5845
2006-07-01,"Electronics and appliance",0.5824
2006-08-01,"Electronics and appliance",0.5792
2006-09-01,"Electronics and appliance",0.5757
2006-10-01,"Electronics and appliance",0.5729
2006-11-01,"Electronics and appliance",0.5694
2006-12-01,"Electronics and appliance",0.5634
2007-01-01,"Electronics and appliance",0.5788
2007-02-01,"Electronics and appliance",0.5825
2007-03-01,"Electronics and appliance",0.5829
2007-04-01,"Electronics and appliance",0.5868
2007-05-01,"Electronics and appliance",0.5839
2007-06-01,"Electronics and appliance",0.5818
2007-07-01,"Electronics and appliance",0.584
2007-08-01,"Electronics and appliance",0.5799
2007-09-01,"Electronics and appliance",0.5796
2007-10-01,"Electronics and appliance",0.5798
2007-11-01,"Electronics and appliance",0.5848
2007-12-01,"Electronics and appliance",0.5837
2008-01-01,"Electronics and appliance",0.5798
2008-02-01,"Electronics and appliance",0.5816
2008-03-01,"Electronics and appliance",0.584
2008-04-01,"Electronics and appliance",0.584
2008-05-01,"Electronics and appliance",0.5819
2008-06-01,"Electronics and appliance",0.5778
2008-07-01,"Electronics and appliance",0.5731
2008-08-01,"Electronics and appliance",0.5673
2008-09-01,"Electronics and appliance",0.5605
2008-10-01,"Electronics and appliance",0.5583
2008-11-01,"Electronics and appliance",0.5476
2008-12-01,"Electronics and appliance",0.5413
2009-01-01,"Electronics and appliance",0.5354
2009-02-01,"Electronics and appliance",0.5366
2009-03-01,"Electronics and appliance",0.5134
2009-04-01,"Electronics and appliance",0.5136
2009-05-01,"Electronics and appliance",0.5145
2009-06-01,"Electronics and appliance",0.5133
2009-07-01,"Electronics and appliance",0.5124
2009-08-01,"Electronics and appliance",0.5146
2009-09-01,"Electronics and appliance",0.5157
2009-10-01,"Electronics and appliance",0.5078
2009-11-01,"Electronics and appliance",0.5056
2009-12-01,"Electronics and appliance",0.5097
2010-01-01,"Electronics and appliance",0.5126
2010-02-01,"Electronics and appliance",0.5175
2010-03-01,"Electronics and appliance",0.5181
2010-04-01,"Electronics and appliance",0.5164
2010-05-01,"Electronics and appliance",0.5182
2010-06-01,"Electronics and appliance",0.518
